,eos,rho_c,M,M_0,R,Omega,Omega_p,T/W,J,I,Phi_2,h_plus,h_minus,Z_p,Z_b,Z_f,omega_c/Omega,r_e,r_ratio,Omega_pa,Omega+,u_phi,TW,omega_c_over_Omega,Omega_plus
548,/home/miler/codes/Something_with_rns/EOS/106/EOS86439.rns,678218000000000.0,1.95358,2.18105,19.3633,0.669376,0.597014,,2.6333,3.45735,474.87,0.0,6.21425,0.366543,1.10335,-0.315524,,0.442831,0.5,0.597014,,6.1401,0.118985,0.527952,0.597014
549,/home/miler/codes/Something_with_rns/EOS/106/EOS86439.rns,668218000000000.0,1.88906,2.10119,19.4261,0.658301,0.584719,,2.45419,3.2764,452.97,0.0,5.43548,0.349215,1.05891,-0.311968,,0.447606,0.5,0.584719,,6.01096,0.116816,0.514033,0.584719
550,/home/miler/codes/Something_with_rns/EOS/106/EOS86439.rns,658218000000000.0,1.82313,2.02021,19.4914,0.646873,0.572,,2.27802,3.09493,430.587,0.0,4.63973,0.33208,1.01526,-0.30832,,0.452493,0.5,0.572,,5.87839,0.114527,0.499725,0.572
551,/home/miler/codes/Something_with_rns/EOS/106/EOS86439.rns,648218000000000.0,1.75603,1.93842,19.56,0.635079,0.558846,,2.10561,2.91382,407.751,0.0,3.82768,0.315184,0.972476,-0.304584,,0.457503,0.5,0.558846,,5.74277,0.11211,0.485054,0.558846
552,/home/miler/codes/Something_with_rns/EOS/106/EOS86439.rns,638218000000000.0,1.68809,1.85621,19.6316,0.622944,0.545314,,1.93822,2.73443,384.673,0.0,3.00373,0.298601,0.930707,-0.300753,,0.462611,0.5,0.545314,,5.60463,0.109577,0.470076,0.545314
553,/home/miler/codes/Something_with_rns/EOS/106/EOS86439.rns,628218000000000.0,1.61961,1.77398,19.7069,0.610468,0.531419,,1.77672,2.55781,361.461,0.0,2.17014,0.282384,0.890039,-0.296829,,0.467821,0.5,0.531419,,5.46452,0.106925,0.454841,0.531419
554,/home/miler/codes/Something_with_rns/EOS/106/EOS86439.rns,618218000000000.0,1.55093,1.69212,19.786,0.597673,0.517209,,1.62201,2.38508,338.29,0.0,1.32985,0.266589,0.850571,-0.292811,,0.473123,0.5,0.517209,,5.32301,0.104165,0.439408,0.517209
555,/home/miler/codes/Something_with_rns/EOS/106/EOS86439.rns,608218000000000.0,1.48241,1.61107,19.8694,0.584579,0.502729,,1.47491,2.21736,315.326,0.0,0.486507,0.25127,0.812389,-0.288701,,0.478511,0.5,0.502729,,5.18079,0.101303,0.423845,0.502729
556,/home/miler/codes/Something_with_rns/EOS/106/EOS86439.rns,598218000000000.0,1.41443,1.53123,19.9571,0.571219,0.488045,,1.33609,2.05564,292.766,0.0,0.0,0.236477,0.77557,-0.284499,,0.48397,0.5,0.488045,,5.0385,0.0983545,0.408223,0.488045
557,/home/miler/codes/Something_with_rns/EOS/106/EOS86439.rns,588218000000000.0,1.34728,1.45296,20.0496,0.557613,0.473193,,1.20588,1.90057,270.696,0.0,0.0,0.222241,0.740149,-0.280211,,0.489505,0.5,0.473193,,4.89672,0.0953209,0.392607,0.473193
558,/home/miler/codes/Something_with_rns/EOS/106/EOS86439.rns,578218000000000.0,1.28316,1.37873,20.1439,0.544195,0.458684,,1.08798,1.75703,249.942,0.0,0.0,0.208974,0.707102,-0.275955,,0.494933,0.5,0.458684,,4.76,0.0923118,0.37751,0.458684
559,/home/miler/codes/Something_with_rns/EOS/106/EOS86439.rns,568218000000000.0,1.22108,1.30735,20.242,0.530771,0.444295,,0.979717,1.62221,230.098,0.0,0.0,0.196424,0.675776,-0.271676,,0.500356,0.5,0.444295,,4.62631,0.0892793,0.362727,0.444295
560,/home/miler/codes/Something_with_rns/EOS/106/EOS86439.rns,558218000000000.0,1.16033,1.23797,20.3451,0.517165,0.429878,,0.879486,1.49456,211.077,0.0,0.0,0.184404,0.645671,-0.267302,,0.505842,0.5,0.429878,,4.4941,0.0861991,0.348091,0.429878
561,/home/miler/codes/Something_with_rns/EOS/106/EOS86439.rns,548218000000000.0,1.10096,1.17059,20.4544,0.503365,0.415417,,0.786838,1.37377,192.801,0.0,0.0,0.172895,0.616713,-0.262832,,0.511422,0.5,0.415417,,4.36342,0.0830658,0.333613,0.415417
562,/home/miler/codes/Something_with_rns/EOS/106/EOS86439.rns,538218000000000.0,1.04319,1.10544,20.5701,0.489395,0.400975,,0.701779,1.26024,175.44,0.0,0.0,0.161905,0.588896,-0.258262,,0.517091,0.5,0.400975,,4.2347,0.0798985,0.319347,0.400975
563,/home/miler/codes/Something_with_rns/EOS/106/EOS86439.rns,528218000000000.0,0.98712,1.04259,20.6924,0.475277,0.386587,,0.624034,1.15392,159.037,0.0,0.0,0.151431,0.562188,-0.253592,,0.522855,0.5,0.386587,,4.10818,0.0767088,0.305328,0.386587
564,/home/miler/codes/Something_with_rns/EOS/106/EOS86439.rns,518218000000000.0,0.932837,0.982097,20.8232,0.461002,0.372245,,0.553202,1.05462,143.573,0.0,0.0,0.141458,0.53654,-0.248824,,0.52876,0.5,0.372245,,3.9841,0.0734957,0.291579,0.372245
565,/home/miler/codes/Something_with_rns/EOS/106/EOS86439.rns,508218000000000.0,0.880448,0.924055,20.9628,0.446598,0.357991,,0.488993,0.962274,129.1,0.0,0.0,0.131983,0.511931,-0.243962,,0.534813,0.5,0.357991,,3.86271,0.0702746,0.278135,0.357991
566,/home/miler/codes/Something_with_rns/EOS/106/EOS86439.rns,498218000000000.0,0.830053,0.868533,21.1122,0.432082,0.343859,,0.431067,0.876782,115.651,0.0,0.0,0.122997,0.488327,-0.239005,,0.541037,0.5,0.343859,,3.74429,0.0670565,0.265028,0.343859
567,/home/miler/codes/Something_with_rns/EOS/106/EOS86439.rns,488218000000000.0,0.781714,0.815564,21.2723,0.417479,0.329873,,0.379036,0.797918,103.227,0.0,0.0,0.114492,0.4657,-0.23396,,0.547457,0.5,0.329873,,3.62904,0.0638532,0.252286,0.329873
568,/home/miler/codes/Something_with_rns/EOS/106/EOS86439.rns,478218000000000.0,0.73545,0.765131,21.4449,0.402789,0.316037,,0.332433,0.725335,91.7798,0.0,0.0,0.106448,0.444,-0.22883,,0.554122,0.5,0.316037,,3.51712,0.0606663,0.239921,0.316037
569,/home/miler/codes/Something_with_rns/EOS/106/EOS86439.rns,468218000000000.0,0.691329,0.717276,21.6313,0.388052,0.302385,,0.290901,0.658822,81.3085,0.0,0.0,0.0988603,0.423217,-0.223626,,0.561065,0.5,0.302385,,3.40881,0.0575104,0.227961,0.302385
570,/home/miler/codes/Something_with_rns/EOS/106/EOS86439.rns,458218000000000.0,0.649426,0.672046,21.833,0.373304,0.288951,,0.254081,0.598167,71.8035,0.0,0.0,0.0917238,0.403343,-0.218362,,0.568322,0.5,0.288951,,3.30443,0.0543976,0.216436,0.288951
571,/home/miler/codes/Something_with_rns/EOS/106/EOS86439.rns,448218000000000.0,0.609724,0.629391,22.0512,0.358577,0.275759,,0.221542,0.542983,63.2142,0.0,0.0,0.0850223,0.384345,-0.213047,,0.575932,0.5,0.275759,,3.20408,0.0513374,0.205357,0.275759
572,/home/miler/codes/Something_with_rns/EOS/106/EOS86439.rns,438218000000000.0,0.572199,0.589252,22.2883,0.343887,0.262811,,0.192855,0.492864,55.4662,0.0,0.0,0.0787373,0.366188,-0.207692,,0.583962,0.5,0.262811,,3.1079,0.0483311,0.194731,0.262811
573,/home/miler/codes/Something_with_rns/EOS/106/EOS86439.rns,428218000000000.0,0.53683,0.551579,22.546,0.329273,0.250136,,0.16766,0.447493,48.5296,0.0,0.0,0.072855,0.348849,-0.202308,,0.592457,0.5,0.250136,,3.01598,0.0453909,0.184569,0.250136
574,/home/miler/codes/Something_with_rns/EOS/106/EOS86439.rns,418218000000000.0,0.503581,0.516307,22.8258,0.314775,0.237756,,0.145607,0.406531,42.358,0.0,0.0,0.0673604,0.332303,-0.19691,,0.601465,0.5,0.237756,,2.92845,0.0425267,0.174877,0.237756
575,/home/miler/codes/Something_with_rns/EOS/106/EOS86439.rns,408218000000000.0,0.472379,0.483332,23.131,0.300404,0.225664,,0.12632,0.369555,36.8582,0.0,0.0,0.062232,0.316514,-0.191507,,0.611075,0.5,0.225664,,2.84532,0.0397355,0.16565,0.225664
576,/home/miler/codes/Something_with_rns/EOS/106/EOS86439.rns,398218000000000.0,0.443159,0.452564,23.4638,0.286198,0.21388,,0.109494,0.33623,31.9793,0.0,0.0,0.0574528,0.301454,-0.18611,,0.62135,0.5,0.21388,,2.76663,0.0370251,0.156886,0.21388
577,/home/miler/codes/Something_with_rns/EOS/106/EOS86439.rns,388218000000000.0,0.416641,0.424735,23.815,0.272606,0.202758,,0.0952596,0.307104,27.8001,0.0,0.0,0.0531344,0.287517,-0.180894,,0.632015,0.5,0.202758,,2.69456,0.0344793,0.148827,0.202758
578,/home/miler/codes/Something_with_rns/EOS/106/EOS86439.rns,378218000000000.0,0.391787,0.398735,24.198,0.259192,0.191918,,0.0828071,0.280776,24.1008,0.0,0.0,0.0491021,0.274181,-0.175691,,0.643476,0.5,0.191918,,2.62651,0.0320129,0.141181,0.191918
579,/home/miler/codes/Something_with_rns/EOS/106/EOS86439.rns,368218000000000.0,0.36839,0.374331,24.6188,0.245896,0.181303,,0.071867,0.256857,20.8196,0.0,0.0,0.0453186,0.261345,-0.170479,,0.655904,0.5,0.181303,,2.56212,0.0296156,0.133898,0.181303
580,/home/miler/codes/Something_with_rns/EOS/106/EOS86439.rns,358218000000000.0,0.346329,0.351387,25.084,0.232694,0.170884,,0.0622457,0.235092,17.9064,0.0,0.0,0.0417608,0.248952,-0.165248,,0.669484,0.5,0.170884,,2.50128,0.0272845,0.126948,0.170884
581,/home/miler/codes/Something_with_rns/EOS/106/EOS86439.rns,348218000000000.0,0.32548,0.329762,25.6014,0.219555,0.160628,,0.0537719,0.215241,15.3278,0.0,0.0,0.0384061,0.236938,-0.15998,,0.684437,0.5,0.160628,,2.44387,0.0250166,0.120305,0.160628
582,/home/miler/codes/Something_with_rns/EOS/106/EOS86439.rns,338218000000000.0,0.30574,0.309338,26.1814,0.206449,0.150504,,0.0463023,0.197107,13.0452,0.0,0.0,0.0352353,0.225247,-0.154663,,0.70105,0.5,0.150504,,2.38986,0.0228096,0.113941,0.150504
583,/home/miler/codes/Something_with_rns/EOS/106/EOS86439.rns,328218000000000.0,0.286912,0.289908,26.8412,0.193273,0.140426,,0.0396793,0.180429,11.0169,0.0,0.0,0.0322147,0.213764,-0.149246,,0.719796,0.5,0.140426,,2.33901,0.0206499,0.107799,0.140426
584,/home/miler/codes/Something_with_rns/EOS/106/EOS86439.rns,318218000000000.0,0.268604,0.271058,27.615,0.179744,0.130176,,0.0337069,0.164808,9.18452,0.0,0.0,0.029279,0.202232,-0.143606,,0.741629,0.5,0.130176,,2.29068,0.0184984,0.101748,0.130176
585,/home/miler/codes/Something_with_rns/EOS/106/EOS86439.rns,308218000000000.0,0.251356,0.253341,28.503,0.166282,0.120067,,0.028503,0.150646,7.58918,0.0,0.0,0.026514,0.19098,-0.137901,,0.766528,0.5,0.120067,,2.24675,0.016428,0.0959665,0.120067
586,/home/miler/codes/Something_with_rns/EOS/106/EOS86439.rns,298218000000000.0,0.235171,0.236752,29.5252,0.152952,0.110141,,0.0239965,0.137881,6.22384,0.0,0.0,0.0239195,0.180024,-0.132146,,0.795041,0.5,0.110141,,2.20768,0.014453,0.0904635,0.110141
587,/home/miler/codes/Something_with_rns/EOS/106/EOS86439.rns,288218000000000.0,0.220031,0.221266,30.7089,0.139801,0.100424,,0.0201084,0.126409,5.061,0.0,0.0,0.0214914,0.169359,-0.126348,,0.827909,0.5,0.100424,,2.17398,0.0125817,0.0852404,0.100424
588,/home/miler/codes/Something_with_rns/EOS/106/EOS86439.rns,278218000000000.0,0.205902,0.206844,32.0876,0.126884,0.0909416,,0.016764,0.116114,4.0675,0.0,0.0,0.0192243,0.158982,-0.120513,,0.866053,0.5,0.0909416,,2.14617,0.0108219,0.0802949,0.0909416
589,/home/miler/codes/Something_with_rns/EOS/106/EOS86439.rns,268218000000000.0,0.193005,0.193703,33.6683,0.114507,0.0819124,,0.0139545,0.107102,3.26119,0.0,0.0,0.0171539,0.149085,-0.114763,,0.909647,0.5,0.0819124,,2.12523,0.00921549,0.0757183,0.0819124
590,/home/miler/codes/Something_with_rns/EOS/106/EOS86439.rns,258218000000000.0,0.181109,0.181603,35.5122,0.102563,0.0732431,,0.0115657,0.0991044,2.57853,0.0,0.0,0.0152432,0.139531,-0.109035,,0.960373,0.5,0.0732431,,2.11137,0.0077435,0.0714437,0.0732431
591,/home/miler/codes/Something_with_rns/EOS/106/EOS86439.rns,248218000000000.0,0.169927,0.170249,37.7303,0.0908471,0.0647786,,0.00950254,0.0919267,2.02188,0.0,0.0,0.0134453,0.130099,-0.103202,,1.02127,0.5,0.0647786,,2.10531,0.00638376,0.0673775,0.0647786
592,/home/miler/codes/Something_with_rns/EOS/106/EOS86439.rns,238218000000000.0,0.159352,0.159528,40.465,0.0793124,0.0564772,,0.00771176,0.0854526,1.54569,0.0,0.0,0.0117424,0.12069,-0.0972003,,1.09621,0.5,0.0564772,,2.10872,0.00513289,0.0634819,0.0564772
593,/home/miler/codes/Something_with_rns/EOS/106/EOS86439.rns,228218000000000.0,0.149303,0.149354,43.9405,0.0679241,0.0483097,,0.0061563,0.0796541,1.15318,0.0,0.0,0.0101194,0.111192,-0.0909505,,1.19132,0.5,0.0483097,,2.12449,0.003994,0.0597274,0.0483097
594,/home/miler/codes/Something_with_rns/EOS/106/EOS86439.rns,218218000000000.0,0.139558,0.139504,48.6191,0.0564821,0.0401285,,0.00478654,0.0744773,0.839515,0.0,0.0,0.00853775,0.101315,-0.0842374,,1.3192,0.5,0.0401285,,2.15809,0.00295744,0.0560217,0.0401285
595,/home/miler/codes/Something_with_rns/EOS/106/EOS86439.rns,208218000000000.0,0.130353,0.130213,55.0572,0.045341,0.0321826,,0.00361778,0.0701236,0.597917,0.0,0.0,0.00703311,0.0911826,-0.0771155,,1.49501,0.5,0.0321826,,2.21709,0.00206295,0.0524439,0.0321826
596,/home/miler/codes/Something_with_rns/EOS/106/EOS86439.rns,198218000000000.0,0.121822,0.121615,64.2693,0.0347828,0.024668,,0.00264688,0.0668777,0.419964,0.0,0.0,0.00562356,0.0808205,-0.069573,,1.74637,0.5,0.024668,,2.31331,0.0013335,0.0490209,0.024668
597,/home/miler/codes/Something_with_rns/EOS/106/EOS86439.rns,188218000000000.0,0.113971,0.113712,78.4607,0.0249598,0.0176887,,0.00185015,0.0651447,0.318063,0.0,0.0,0.00430424,0.0700501,-0.0614415,,2.13339,0.5,0.0176887,,2.46987,0.000772201,0.0457476,0.0176887
598,/home/miler/codes/Something_with_rns/EOS/106/EOS86439.rns,1588220000000000.0,2.97265,3.55049,15.5671,0.874914,1.00623,,6.15128,6.17892,695.257,2.39912,20.9973,0.807624,2.37776,-0.262455,,0.282319,0.625,0.994054,,8.1348,0.135163,0.776256,0.967166
599,/home/miler/codes/Something_with_rns/EOS/106/EOS86439.rns,1578220000000000.0,2.97295,3.5509,15.571,0.874554,1.00593,,6.15292,6.18311,695.88,2.39897,20.9984,0.8073,2.37664,-0.262368,,0.282414,0.625,0.993766,,8.13586,0.13519,0.775967,0.96687
600,/home/miler/codes/Something_with_rns/EOS/106/EOS86439.rns,1568220000000000.0,2.97323,3.55129,15.575,0.874188,1.00563,,6.15447,6.18727,696.5,2.39878,20.9993,0.806963,2.37548,-0.26228,,0.282511,0.625,0.993472,,8.13688,0.135218,0.775672,0.966569
601,/home/miler/codes/Something_with_rns/EOS/106/EOS86439.rns,1558220000000000.0,2.97349,3.55165,15.579,0.873816,1.00532,,6.15594,6.19138,697.117,2.39853,20.9999,0.806612,2.37426,-0.26219,,0.28261,0.625,0.993174,,8.13787,0.135245,0.775371,0.966263
602,/home/miler/codes/Something_with_rns/EOS/106/EOS86439.rns,1548220000000000.0,2.97373,3.55197,15.5831,0.873437,1.00501,,6.15732,6.19545,697.73,2.39823,21.0002,0.806246,2.37299,-0.262099,,0.282711,0.625,0.992871,,8.13882,0.135271,0.775065,0.965952
603,/home/miler/codes/Something_with_rns/EOS/106/EOS86439.rns,1538220000000000.0,2.97395,3.55227,15.5871,0.873052,1.00469,,6.1586,6.19947,698.34,2.39787,21.0003,0.805865,2.37166,-0.262005,,0.282814,0.625,0.992563,,8.13974,0.135297,0.774753,0.965636
604,/home/miler/codes/Something_with_rns/EOS/106/EOS86439.rns,1528220000000000.0,2.97415,3.55254,15.5912,0.872661,1.00437,,6.15979,6.20345,698.945,2.39745,21.0001,0.805469,2.37028,-0.26191,,0.28292,0.625,0.992249,,8.14062,0.135323,0.774435,0.965314
605,/home/miler/codes/Something_with_rns/EOS/106/EOS86439.rns,1518220000000000.0,2.97432,3.55278,15.5954,0.872263,1.00403,,6.16088,6.20737,699.547,2.39697,20.9997,0.805057,2.36884,-0.261814,,0.283028,0.625,0.99193,,8.14145,0.135348,0.774111,0.964986
606,/home/miler/codes/Something_with_rns/EOS/106/EOS86439.rns,1508220000000000.0,2.97448,3.55298,15.5996,0.871858,1.0037,,6.16186,6.21125,700.144,2.39642,20.9989,0.804628,2.36733,-0.261715,,0.283138,0.625,0.991605,,8.14225,0.135372,0.773781,0.964652
607,/home/miler/codes/Something_with_rns/EOS/106/EOS86439.rns,1498220000000000.0,2.9746,3.55315,15.6038,0.871445,1.00335,,6.16272,6.21506,700.735,2.39581,20.9978,0.804182,2.36577,-0.261614,,0.283251,0.625,0.991275,,8.143,0.135396,0.773444,0.964313
608,/home/miler/codes/Something_with_rns/EOS/106/EOS86439.rns,1488220000000000.0,2.97471,3.55328,15.608,0.871026,1.003,,6.16347,6.21881,701.321,2.39513,20.9963,0.803719,2.36414,-0.261512,,0.283366,0.625,0.990939,,8.14371,0.135419,0.773101,0.963967
609,/home/miler/codes/Something_with_rns/EOS/106/EOS86439.rns,1478220000000000.0,2.97478,3.55337,15.6123,0.870599,1.00265,,6.1641,6.22249,701.902,2.39438,20.9946,0.803237,2.36244,-0.261408,,0.283483,0.625,0.990597,,8.14436,0.135441,0.772751,0.963616
610,/home/miler/codes/Something_with_rns/EOS/106/EOS86439.rns,1468220000000000.0,2.97483,3.55343,15.6166,0.870165,1.00228,,6.16461,6.22611,702.475,2.39355,20.9924,0.802737,2.36068,-0.261301,,0.283604,0.625,0.990249,,8.14497,0.135463,0.772394,0.963258
611,/home/miler/codes/Something_with_rns/EOS/106/EOS86439.rns,1458220000000000.0,2.97486,3.55344,15.6209,0.869722,1.00191,,6.16498,6.22965,703.043,2.39265,20.9899,0.802217,2.35884,-0.261193,,0.283727,0.625,0.989895,,8.14552,0.135484,0.77203,0.962893
612,/home/miler/codes/Something_with_rns/EOS/106/EOS86439.rns,1448220000000000.0,2.97485,3.55341,15.6249,0.869316,1.00157,,6.1652,6.23278,703.549,2.39176,20.9874,0.80173,2.35712,-0.261093,,0.28384,0.625,0.989569,,8.14597,0.135502,0.771694,0.962558
613,/home/miler/codes/Something_with_rns/EOS/106/EOS86439.rns,1438220000000000.0,2.97482,3.55335,15.6288,0.868909,1.00123,,6.16529,6.2358,704.042,2.39082,20.9845,0.801234,2.35536,-0.260993,,0.283954,0.625,0.989243,,8.14636,0.135519,0.771357,0.962223
614,/home/miler/codes/Something_with_rns/EOS/106/EOS86439.rns,1428220000000000.0,2.97476,3.55325,15.6328,0.868494,1.00088,,6.16528,6.23876,704.529,2.38981,20.9813,0.80072,2.35353,-0.26089,,0.284071,0.625,0.98891,,8.14671,0.135536,0.771014,0.96188
615,/home/miler/codes/Something_with_rns/EOS/106/EOS86439.rns,1418220000000000.0,2.97468,3.55311,15.6368,0.868071,1.00052,,6.16514,6.24166,705.012,2.38872,20.9777,0.800186,2.35164,-0.260786,,0.284191,0.625,0.988571,,8.14702,0.135552,0.770662,0.961531
616,/home/miler/codes/Something_with_rns/EOS/106/EOS86439.rns,1408220000000000.0,2.97457,3.55293,15.6409,0.867638,1.00016,,6.16486,6.2445,705.489,2.38756,20.9738,0.799632,2.34967,-0.260679,,0.284314,0.625,0.988225,,8.14727,0.135568,0.770303,0.961175
617,/home/miler/codes/Something_with_rns/EOS/106/EOS86439.rns,1398220000000000.0,2.97442,3.55271,15.645,0.867197,0.999784,,6.16446,6.24727,705.962,2.38631,20.9695,0.799056,2.34762,-0.26057,,0.284439,0.625,0.987871,,8.14746,0.135583,0.769935,0.96081
618,/home/miler/codes/Something_with_rns/EOS/106/EOS86439.rns,1388220000000000.0,2.97425,3.55244,15.6492,0.866745,0.999402,,6.16391,6.24996,706.428,2.38497,20.9647,0.798458,2.34549,-0.260458,,0.284569,0.625,0.987509,,8.1476,0.135597,0.769557,0.960438
619,/home/miler/codes/Something_with_rns/EOS/106/EOS86439.rns,1378220000000000.0,2.97405,3.55213,15.6534,0.866283,0.99901,,6.16321,6.25259,706.889,2.38353,20.9595,0.797835,2.34327,-0.260343,,0.284701,0.625,0.987138,,8.14768,0.13561,0.76917,0.960056
620,/home/miler/codes/Something_with_rns/EOS/106/EOS86439.rns,1368220000000000.0,2.9738,3.55176,15.6577,0.865809,0.998607,,6.16235,6.25514,707.344,2.382,20.9539,0.797187,2.34096,-0.260226,,0.284838,0.625,0.986758,,8.1477,0.135623,0.768772,0.959665
621,/home/miler/codes/Something_with_rns/EOS/106/EOS86439.rns,1358220000000000.0,2.97353,3.55134,15.662,0.865323,0.998194,,6.16132,6.2576,707.792,2.38036,20.9478,0.796511,2.33855,-0.260105,,0.284979,0.625,0.986368,,8.14764,0.135635,0.768364,0.959264
622,/home/miler/codes/Something_with_rns/EOS/106/EOS86439.rns,1348220000000000.0,2.97321,3.55087,15.6664,0.864824,0.997769,,6.16011,6.25999,708.234,2.37861,20.9411,0.795808,2.33604,-0.259981,,0.285124,0.625,0.985968,,8.14752,0.135646,0.767943,0.958852
623,/home/miler/codes/Something_with_rns/EOS/106/EOS86439.rns,1338220000000000.0,2.97285,3.55033,15.6709,0.864312,0.997332,,6.15871,6.26227,708.669,2.37674,20.9339,0.795073,2.33342,-0.259853,,0.285273,0.625,0.985557,,8.14732,0.135656,0.767511,0.958429
624,/home/miler/codes/Something_with_rns/EOS/106/EOS86439.rns,1328220000000000.0,2.97244,3.54973,15.6755,0.863785,0.996882,,6.1571,6.26446,709.095,2.37474,20.9261,0.794306,2.33068,-0.259722,,0.285427,0.625,0.985135,,8.14704,0.135665,0.767065,0.957994
625,/home/miler/codes/Something_with_rns/EOS/106/EOS86439.rns,1318220000000000.0,2.97199,3.54905,15.6802,0.863243,0.996418,,6.15528,6.26653,709.513,2.37261,20.9177,0.793505,2.32781,-0.259587,,0.285587,0.625,0.9847,,8.14667,0.135672,0.766605,0.957546
626,/home/miler/codes/Something_with_rns/EOS/106/EOS86439.rns,1308220000000000.0,2.97149,3.54831,15.6849,0.862686,0.995939,,6.15322,6.26848,709.921,2.37033,20.9086,0.792667,2.32482,-0.259447,,0.285752,0.625,0.984252,,8.14621,0.135679,0.76613,0.957085
627,/home/miler/codes/Something_with_rns/EOS/106/EOS86439.rns,1298220000000000.0,2.97093,3.54748,15.6897,0.86211,0.995445,,6.15091,6.27031,710.319,2.36789,20.8988,0.791791,2.32168,-0.259304,,0.285922,0.625,0.98379,,8.14564,0.135685,0.765639,0.95661
628,/home/miler/codes/Something_with_rns/EOS/106/EOS86439.rns,1288220000000000.0,2.97031,3.54657,15.6946,0.861517,0.994935,,6.14833,6.272,710.705,2.36529,20.8883,0.790873,2.3184,-0.259155,,0.286099,0.625,0.983314,,8.14497,0.135689,0.765131,0.95612
629,/home/miler/codes/Something_with_rns/EOS/106/EOS86439.rns,1278220000000000.0,2.96963,3.54557,15.6997,0.860905,0.994407,,6.14546,6.27353,711.079,2.36251,20.8769,0.789911,2.31495,-0.259002,,0.286283,0.625,0.982822,,8.14417,0.135692,0.764606,0.955613
630,/home/miler/codes/Something_with_rns/EOS/106/EOS86439.rns,1268220000000000.0,2.96888,3.54446,15.7048,0.860272,0.993861,,6.14229,6.27491,711.439,2.35953,20.8646,0.788902,2.31134,-0.258843,,0.286473,0.625,0.982313,,8.14326,0.135693,0.764061,0.95509
631,/home/miler/codes/Something_with_rns/EOS/106/EOS86439.rns,1258220000000000.0,2.96805,3.54326,15.71,0.859618,0.993295,,6.13879,6.2761,711.784,2.35635,20.8514,0.787844,2.30755,-0.258679,,0.286671,0.625,0.981787,,8.1422,0.135693,0.763497,0.954549
632,/home/miler/codes/Something_with_rns/EOS/106/EOS86439.rns,1248220000000000.0,2.96715,3.54194,15.7154,0.858941,0.992708,,6.13493,6.2771,712.113,2.35296,20.8371,0.786734,2.30358,-0.258509,,0.286876,0.625,0.981243,,8.14101,0.135691,0.762911,0.953989
633,/home/miler/codes/Something_with_rns/EOS/106/EOS86439.rns,1238220000000000.0,2.96617,3.5405,15.7208,0.85824,0.992099,,6.13069,6.27789,712.424,2.34932,20.8218,0.785567,2.2994,-0.258332,,0.28709,0.625,0.980679,,8.13965,0.135687,0.762302,0.95341
634,/home/miler/codes/Something_with_rns/EOS/106/EOS86439.rns,1228220000000000.0,2.96509,3.53893,15.7264,0.857513,0.991467,,6.12604,6.27844,712.713,2.34544,20.8053,0.78434,2.29501,-0.258149,,0.287312,0.625,0.980094,,8.13812,0.135681,0.761669,0.952809
635,/home/miler/codes/Something_with_rns/EOS/106/EOS86439.rns,1218220000000000.0,2.96392,3.53721,15.7321,0.85676,0.99081,,6.12094,6.27873,712.981,2.34128,20.7876,0.783049,2.29039,-0.25796,,0.287544,0.625,0.979487,,8.13641,0.135673,0.761011,0.952186
636,/home/miler/codes/Something_with_rns/EOS/106/EOS86439.rns,1208220000000000.0,2.96264,3.53535,15.7379,0.855978,0.990128,,6.11537,6.27875,713.224,2.33683,20.7685,0.781691,2.28553,-0.257762,,0.287785,0.625,0.978857,,8.13449,0.135662,0.760326,0.951539
637,/home/miler/codes/Something_with_rns/EOS/106/EOS86439.rns,1198220000000000.0,2.96124,3.53332,15.7439,0.855166,0.989417,,6.10929,6.27845,713.439,2.33207,20.748,0.78026,2.28041,-0.257558,,0.288037,0.625,0.978203,,8.13236,0.135648,0.759611,0.950868
638,/home/miler/codes/Something_with_rns/EOS/106/EOS86439.rns,1188220000000000.0,2.95972,3.53112,15.75,0.854322,0.988677,,6.10265,6.27783,713.625,2.327,20.7259,0.778752,2.27502,-0.257345,,0.288301,0.625,0.977522,,8.12999,0.135632,0.758866,0.950169
639,/home/miler/codes/Something_with_rns/EOS/106/EOS86439.rns,1178220000000000.0,2.95808,3.52873,15.7563,0.853445,0.987906,,6.09543,6.27685,713.778,2.32158,20.7022,0.777163,2.26935,-0.257123,,0.288576,0.625,0.976813,,8.12737,0.135613,0.758089,0.949443
640,/home/miler/codes/Something_with_rns/EOS/106/EOS86439.rns,1168220000000000.0,2.95629,3.52613,15.7627,0.852532,0.987101,,6.08757,6.27547,713.895,2.31576,20.6766,0.775487,2.26336,-0.256892,,0.288863,0.625,0.976075,,8.12448,0.13559,0.757277,0.948687
641,/home/miler/codes/Something_with_rns/EOS/106/EOS86439.rns,1158220000000000.0,2.95434,3.52332,15.7693,0.851581,0.986261,,6.07902,6.27366,713.972,2.30953,20.6492,0.773719,2.25705,-0.256652,,0.289164,0.625,0.975306,,8.12129,0.135564,0.756428,0.9479
642,/home/miler/codes/Something_with_rns/EOS/106/EOS86439.rns,1148220000000000.0,2.95224,3.52027,15.776,0.85059,0.985385,,6.06974,6.27138,714.007,2.30285,20.6196,0.771852,2.2504,-0.256401,,0.289479,0.625,0.974504,,8.11778,0.135534,0.755541,0.94708
