,eos,rho_c,M,M_0,R,Omega,Omega_p,T/W,J,I,Phi_2,h_plus,h_minus,Z_p,Z_b,Z_f,omega_c/Omega,r_e,r_ratio,Omega_pa,Omega+,u_phi,TW,omega_c_over_Omega,Omega_plus
7838,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,846642000000000.0,3.0413,3.64782,16.1096,0.717216,0.971544,,5.87355,7.1972,715.017,3.33451,20.5873,0.698343,1.90519,-0.163942,,0.295292,0.7,0.951673,,8.61368,0.112879,0.724428,0.925523
7839,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,845642000000000.0,3.04061,3.64681,16.1103,0.71705,0.97139,,5.8706,7.19524,714.883,3.33228,20.5788,0.697953,1.90389,-0.163912,,0.295352,0.7,0.951548,,8.61223,0.112867,0.724234,0.925376
7840,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,844642000000000.0,3.03991,3.6458,16.111,0.716884,0.971236,,5.86762,7.19326,714.747,3.33003,20.5702,0.697561,1.90258,-0.163882,,0.295412,0.7,0.951423,,8.61077,0.112855,0.724038,0.925228
7841,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,843642000000000.0,3.0392,3.64478,16.1117,0.716716,0.97108,,5.86462,7.19126,714.609,3.32776,20.5616,0.697167,1.90126,-0.163851,,0.295473,0.7,0.951296,,8.60929,0.112843,0.723841,0.925079
7842,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,842642000000000.0,3.03849,3.64375,16.1124,0.716548,0.970924,,5.86159,7.18924,714.47,3.32548,20.5528,0.69677,1.89993,-0.163821,,0.295535,0.7,0.951169,,8.6078,0.112832,0.723643,0.92493
7843,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,841642000000000.0,3.03777,3.64271,16.1132,0.716379,0.970767,,5.85854,7.18719,714.329,3.32317,20.544,0.69637,1.8986,-0.16379,,0.295596,0.7,0.951042,,8.6063,0.112819,0.723443,0.92478
7844,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,840642000000000.0,3.03704,3.64166,16.1139,0.716209,0.970609,,5.85546,7.18513,714.186,3.32085,20.5352,0.695968,1.89726,-0.163759,,0.295658,0.7,0.950913,,8.60478,0.112807,0.723242,0.924629
7845,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,839642000000000.0,3.03631,3.6406,16.1146,0.716038,0.97045,,5.85236,7.18304,714.041,3.3185,20.5262,0.695563,1.89591,-0.163728,,0.29572,0.7,0.950784,,8.60325,0.112795,0.72304,0.924478
7846,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,838642000000000.0,3.03557,3.63953,16.1153,0.715866,0.97029,,5.84924,7.18092,713.894,3.31614,20.5172,0.695156,1.89455,-0.163697,,0.295783,0.7,0.950654,,8.60171,0.112783,0.722837,0.924325
7847,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,837642000000000.0,3.03483,3.63846,16.1161,0.715693,0.97013,,5.84608,7.17879,713.746,3.31373,20.5081,0.694746,1.89318,-0.163665,,0.295846,0.7,0.950524,,8.60015,0.11277,0.722632,0.924172
7848,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,836642000000000.0,3.03408,3.63737,16.1168,0.715519,0.969968,,5.8429,7.17663,713.595,3.31131,20.499,0.694333,1.8918,-0.163634,,0.295909,0.7,0.950393,,8.59858,0.112757,0.722426,0.924019
7849,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,835642000000000.0,3.03332,3.63628,16.1175,0.715344,0.969806,,5.8397,7.17444,713.443,3.30886,20.4898,0.693917,1.89042,-0.163602,,0.295973,0.7,0.950261,,8.59699,0.112745,0.722219,0.923864
7850,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,834642000000000.0,3.03256,3.63518,16.1182,0.715169,0.969642,,5.83647,7.17223,713.288,3.30639,20.4805,0.693498,1.88903,-0.163571,,0.296037,0.7,0.950129,,8.59538,0.112732,0.72201,0.923709
7851,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,833642000000000.0,3.03179,3.63406,16.119,0.714992,0.969478,,5.83321,7.17,713.132,3.3039,20.4711,0.693077,1.88763,-0.163539,,0.296102,0.7,0.949995,,8.59377,0.112719,0.721799,0.923553
7852,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,832642000000000.0,3.03101,3.63294,16.1197,0.714814,0.969312,,5.82992,7.16774,712.973,3.30139,20.4616,0.692653,1.88621,-0.163507,,0.296167,0.7,0.949861,,8.59213,0.112706,0.721588,0.923396
7853,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,831642000000000.0,3.03022,3.63181,16.1204,0.714635,0.969146,,5.8266,7.16545,712.813,3.29885,20.4521,0.692226,1.88479,-0.163475,,0.296232,0.7,0.949727,,8.59048,0.112693,0.721375,0.923239
7854,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,830642000000000.0,3.02943,3.63067,16.1211,0.714456,0.968979,,5.82326,7.16314,712.65,3.2963,20.4425,0.691796,1.88337,-0.163443,,0.296298,0.7,0.949591,,8.58882,0.112679,0.72116,0.92308
7855,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,829642000000000.0,3.02863,3.62951,16.1219,0.714275,0.96881,,5.81989,7.16081,712.486,3.29372,20.4328,0.691363,1.88193,-0.16341,,0.296364,0.7,0.949455,,8.58714,0.112666,0.720944,0.922921
7856,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,828642000000000.0,3.02783,3.62835,16.1226,0.714093,0.968641,,5.81649,7.15844,712.319,3.29112,20.423,0.690927,1.88048,-0.163378,,0.29643,0.7,0.949318,,8.58544,0.112652,0.720726,0.92276
7857,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,827642000000000.0,3.02701,3.62718,16.1233,0.71391,0.96847,,5.81306,7.15606,712.15,3.2885,20.4132,0.690488,1.87902,-0.163345,,0.296497,0.7,0.94918,,8.58373,0.112638,0.720507,0.922599
7858,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,826642000000000.0,3.02619,3.62599,16.124,0.713726,0.968299,,5.80959,7.15364,711.979,3.28585,20.4032,0.690046,1.87756,-0.163312,,0.296565,0.7,0.949041,,8.582,0.112624,0.720287,0.922437
7859,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,825642000000000.0,3.02536,3.6248,16.1248,0.713541,0.968126,,5.8061,7.1512,711.806,3.28319,20.3932,0.689601,1.87608,-0.163279,,0.296633,0.7,0.948902,,8.58025,0.11261,0.720065,0.922274
7860,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,824642000000000.0,3.02453,3.62359,16.1255,0.713355,0.967953,,5.80258,7.14872,711.63,3.28049,20.3831,0.689153,1.87459,-0.163246,,0.296701,0.7,0.948761,,8.57849,0.112596,0.719841,0.922111
7861,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,823642000000000.0,3.02368,3.62237,16.1262,0.713168,0.967778,,5.79903,7.14622,711.452,3.27778,20.3729,0.688702,1.8731,-0.163213,,0.296769,0.7,0.94862,,8.57671,0.112582,0.719616,0.921946
7862,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,822642000000000.0,3.02283,3.62115,16.1269,0.712979,0.967603,,5.79545,7.1437,711.272,3.27504,20.3626,0.688247,1.87159,-0.163179,,0.296839,0.7,0.948478,,8.57491,0.112568,0.719389,0.92178
7863,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,821642000000000.0,3.02197,3.61991,16.1277,0.71279,0.967426,,5.79183,7.14114,711.09,3.27227,20.3523,0.687789,1.87008,-0.163145,,0.296908,0.7,0.948335,,8.57309,0.112553,0.71916,0.921614
7864,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,820642000000000.0,3.02111,3.61866,16.1284,0.712599,0.967248,,5.78819,7.13855,710.905,3.26948,20.3418,0.687328,1.86855,-0.163112,,0.296978,0.7,0.948192,,8.57126,0.112538,0.71893,0.921446
7865,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,819642000000000.0,3.02023,3.6174,16.1291,0.712407,0.967069,,5.78451,7.13593,710.718,3.26666,20.3313,0.686864,1.86702,-0.163078,,0.297048,0.7,0.948047,,8.56941,0.112524,0.718698,0.921278
7866,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,818642000000000.0,3.01935,3.61612,16.1298,0.712215,0.966889,,5.7808,7.13329,710.528,3.26382,20.3206,0.686396,1.86547,-0.163044,,0.297119,0.7,0.947902,,8.56754,0.112509,0.718465,0.921108
7867,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,817642000000000.0,3.01846,3.61484,16.1306,0.71202,0.966708,,5.77705,7.13061,710.336,3.26096,20.3099,0.685925,1.86391,-0.16301,,0.297191,0.7,0.947755,,8.56565,0.112493,0.71823,0.920938
7868,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,816642000000000.0,3.01756,3.61354,16.1313,0.711825,0.966525,,5.77328,7.1279,710.142,3.25806,20.2991,0.68545,1.86234,-0.162975,,0.297262,0.7,0.947608,,8.56374,0.112478,0.717993,0.920766
7869,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,815642000000000.0,3.01665,3.61223,16.132,0.711629,0.966341,,5.76947,7.12516,709.945,3.25514,20.2882,0.684973,1.86077,-0.162941,,0.297335,0.7,0.94746,,8.56181,0.112463,0.717754,0.920594
7870,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,814642000000000.0,3.01573,3.61091,16.1328,0.711431,0.966157,,5.76562,7.12239,709.745,3.2522,20.2771,0.684491,1.85918,-0.162906,,0.297407,0.7,0.947311,,8.55986,0.112447,0.717514,0.920421
7871,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,813642000000000.0,3.0148,3.60958,16.1335,0.711232,0.965971,,5.76174,7.11959,709.543,3.24922,20.266,0.684006,1.85758,-0.162871,,0.297481,0.7,0.947161,,8.5579,0.112431,0.717272,0.920246
7872,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,812642000000000.0,3.01387,3.60823,16.1342,0.711032,0.965784,,5.75782,7.11675,709.338,3.24622,20.2548,0.683518,1.85597,-0.162836,,0.297554,0.7,0.94701,,8.55591,0.112416,0.717028,0.920071
7873,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,811642000000000.0,3.01292,3.60687,16.1349,0.710831,0.965595,,5.75387,7.11388,709.13,3.24319,20.2435,0.683026,1.85435,-0.162801,,0.297628,0.7,0.946859,,8.5539,0.1124,0.716782,0.919895
7874,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,810642000000000.0,3.01197,3.6055,16.1357,0.710628,0.965405,,5.74989,7.11098,708.92,3.24013,20.2321,0.68253,1.85271,-0.162765,,0.297703,0.7,0.946706,,8.55187,0.112383,0.716534,0.919717
7875,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,809642000000000.0,3.01101,3.60412,16.1364,0.710425,0.965215,,5.74586,7.10804,708.707,3.23705,20.2206,0.682031,1.85107,-0.16273,,0.297778,0.7,0.946552,,8.54983,0.112367,0.716285,0.919539
7876,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,808642000000000.0,3.01004,3.60272,16.1371,0.710219,0.965022,,5.7418,7.10507,708.491,3.23393,20.209,0.681527,1.84941,-0.162694,,0.297854,0.7,0.946398,,8.54776,0.11235,0.716034,0.919359
7877,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,807642000000000.0,3.00906,3.60131,16.1378,0.710013,0.964829,,5.73771,7.10206,708.273,3.23079,20.1972,0.681021,1.84775,-0.162658,,0.29793,0.7,0.946242,,8.54566,0.112334,0.71578,0.919179
7878,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,806642000000000.0,3.00807,3.59988,16.1385,0.709805,0.964634,,5.73357,7.09902,708.051,3.22761,20.1854,0.68051,1.84607,-0.162622,,0.298007,0.7,0.946085,,8.54355,0.112317,0.715525,0.918997
7879,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,805642000000000.0,3.00707,3.59844,16.1393,0.709597,0.964438,,5.7294,7.09594,707.827,3.2244,20.1735,0.679995,1.84438,-0.162586,,0.298084,0.7,0.945928,,8.54142,0.1123,0.715268,0.918814
7880,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,804642000000000.0,3.00606,3.59699,16.14,0.709386,0.964241,,5.72518,7.09283,707.599,3.22117,20.1614,0.679477,1.84268,-0.16255,,0.298162,0.7,0.945769,,8.53926,0.112283,0.715009,0.91863
7881,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,803642000000000.0,3.00504,3.59553,16.1407,0.709175,0.964042,,5.72093,7.08968,707.369,3.2179,20.1493,0.678955,1.84096,-0.162513,,0.29824,0.7,0.945609,,8.53708,0.112265,0.714748,0.918445
7882,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,802642000000000.0,3.00401,3.59404,16.1414,0.708962,0.963842,,5.71664,7.08649,707.135,3.2146,20.137,0.678429,1.83923,-0.162477,,0.298319,0.7,0.945449,,8.53488,0.112248,0.714485,0.918259
7883,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,801642000000000.0,3.00297,3.59255,16.1422,0.708747,0.963641,,5.71231,7.08326,706.899,3.21127,20.1246,0.677898,1.8375,-0.16244,,0.298398,0.7,0.945287,,8.53265,0.11223,0.71422,0.918072
7884,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,800642000000000.0,3.00191,3.59104,16.1429,0.708532,0.963438,,5.70794,7.08,706.66,3.20791,20.1121,0.677364,1.83575,-0.162403,,0.298478,0.7,0.945124,,8.5304,0.112212,0.713953,0.917884
7885,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,799642000000000.0,3.00085,3.58952,16.1436,0.708314,0.963234,,5.70353,7.07669,706.417,3.20452,20.0995,0.676826,1.83398,-0.162366,,0.298558,0.7,0.94496,,8.52813,0.112194,0.713683,0.917694
7886,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,798642000000000.0,2.99978,3.58798,16.1443,0.708096,0.963029,,5.69908,7.07335,706.171,3.20109,20.0868,0.676283,1.83221,-0.162328,,0.298639,0.7,0.944795,,8.52584,0.112176,0.713412,0.917504
7887,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,797642000000000.0,2.9987,3.58642,16.145,0.707876,0.962822,,5.69458,7.06997,705.922,3.19763,20.074,0.675736,1.83042,-0.162291,,0.298721,0.7,0.944629,,8.52351,0.112157,0.713139,0.917312
7888,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,796642000000000.0,2.99761,3.58485,16.1457,0.707654,0.962613,,5.69004,7.06655,705.67,3.19414,20.061,0.675185,1.82861,-0.162253,,0.298803,0.7,0.944462,,8.52117,0.112139,0.712863,0.917119
7889,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,795642000000000.0,2.9965,3.58327,16.1465,0.707431,0.962404,,5.68546,7.06308,705.415,3.19061,20.0478,0.67463,1.8268,-0.162215,,0.298886,0.7,0.944293,,8.5188,0.11212,0.712585,0.916925
7890,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,794642000000000.0,2.99539,3.58167,16.1472,0.707207,0.962192,,5.68084,7.05958,705.156,3.18705,20.0345,0.674071,1.82497,-0.162177,,0.298969,0.7,0.944124,,8.5164,0.112101,0.712305,0.91673
7891,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,793642000000000.0,2.99426,3.58005,16.1479,0.706981,0.96198,,5.67617,7.05603,704.893,3.18345,20.021,0.673507,1.82313,-0.162139,,0.299053,0.7,0.943953,,8.51398,0.112081,0.712023,0.916533
7892,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,792642000000000.0,2.99312,3.57842,16.1486,0.706754,0.961765,,5.67146,7.05244,704.627,3.17982,20.0074,0.672939,1.82128,-0.1621,,0.299137,0.7,0.943782,,8.51153,0.112062,0.711738,0.916335
7893,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,791642000000000.0,2.99197,3.57677,16.1493,0.706525,0.96155,,5.6667,7.0488,704.358,3.17615,19.9937,0.672366,1.81941,-0.162062,,0.299222,0.7,0.943609,,8.50906,0.112042,0.711451,0.916136
7894,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,790642000000000.0,2.99081,3.5751,16.15,0.706295,0.961332,,5.6619,7.04513,704.085,3.17244,19.9798,0.671789,1.81753,-0.162023,,0.299308,0.7,0.943435,,8.50656,0.112022,0.711162,0.915936
7895,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,789642000000000.0,2.98964,3.57342,16.1507,0.706063,0.961114,,5.65705,7.0414,703.808,3.1687,19.9658,0.671207,1.81563,-0.161984,,0.299394,0.7,0.94326,,8.50403,0.112002,0.710871,0.915735
7896,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,788642000000000.0,2.98845,3.57172,16.1514,0.70583,0.960893,,5.65215,7.03764,703.528,3.16492,19.9516,0.670621,1.81372,-0.161945,,0.299481,0.7,0.943083,,8.50147,0.111982,0.710577,0.915532
7897,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,787642000000000.0,2.98726,3.57,16.1521,0.705595,0.960671,,5.64721,7.03382,703.244,3.1611,19.9374,0.67003,1.8118,-0.161905,,0.299569,0.7,0.942905,,8.49889,0.111962,0.710281,0.915328
7898,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,786642000000000.0,2.98605,3.56827,16.1528,0.705358,0.960448,,5.64222,7.02996,702.956,3.15724,19.923,0.669434,1.80986,-0.161866,,0.299657,0.7,0.942727,,8.49628,0.111941,0.709982,0.915123
7899,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,785642000000000.0,2.98482,3.56652,16.1535,0.70512,0.960223,,5.63718,7.02606,702.664,3.15335,19.9084,0.668834,1.80791,-0.161826,,0.299746,0.7,0.942546,,8.49364,0.11192,0.709681,0.914916
7900,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,784642000000000.0,2.98359,3.56475,16.1542,0.70488,0.959996,,5.63209,7.0221,702.369,3.14941,19.8937,0.668229,1.80595,-0.161786,,0.299835,0.7,0.942365,,8.49097,0.111899,0.709378,0.914708
7901,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,783642000000000.0,2.98234,3.56296,16.1549,0.704639,0.959768,,5.62695,7.0181,702.069,3.14544,19.8789,0.667619,1.80397,-0.161746,,0.299925,0.7,0.942182,,8.48827,0.111878,0.709072,0.914499
7902,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,782642000000000.0,2.98108,3.56116,16.1556,0.704396,0.959537,,5.62177,7.01405,701.766,3.14142,19.8639,0.667004,1.80197,-0.161706,,0.300016,0.7,0.941998,,8.48554,0.111856,0.708763,0.914288
7903,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,781642000000000.0,2.97981,3.55933,16.1563,0.704151,0.959306,,5.61653,7.00995,701.458,3.13736,19.8487,0.666385,1.79996,-0.161665,,0.300107,0.7,0.941813,,8.48278,0.111834,0.708452,0.914076
7904,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,780642000000000.0,2.97852,3.55749,16.157,0.703905,0.959072,,5.61124,7.0058,701.147,3.13327,19.8335,0.66576,1.79794,-0.161625,,0.300199,0.7,0.941626,,8.48,0.111812,0.708138,0.913863
7905,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,779642000000000.0,2.97722,3.55563,16.1577,0.703657,0.958837,,5.60591,7.0016,700.831,3.12913,19.818,0.66513,1.7959,-0.161584,,0.300292,0.7,0.941438,,8.47718,0.11179,0.707822,0.913648
7906,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,778642000000000.0,2.97591,3.55375,16.1583,0.703407,0.9586,,5.60051,6.99735,700.512,3.12494,19.8024,0.664496,1.79385,-0.161543,,0.300385,0.7,0.941249,,8.47433,0.111767,0.707503,0.913432
7907,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,777642000000000.0,2.97458,3.55185,16.159,0.703156,0.958361,,5.59507,6.99305,700.188,3.12072,19.7867,0.663856,1.79178,-0.161502,,0.300479,0.7,0.941058,,8.47144,0.111745,0.707182,0.913215
7908,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,776642000000000.0,2.97324,3.54993,16.1597,0.702903,0.958121,,5.58957,6.9887,699.859,3.11645,19.7708,0.663211,1.78969,-0.16146,,0.300574,0.7,0.940866,,8.46853,0.111722,0.706857,0.912996
7909,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,775642000000000.0,2.97188,3.548,16.1604,0.702648,0.957879,,5.58402,6.98429,699.527,3.11214,19.7548,0.662561,1.78759,-0.161419,,0.300669,0.7,0.940673,,8.46558,0.111699,0.70653,0.912776
7910,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,774642000000000.0,2.97051,3.54604,16.1611,0.702391,0.957635,,5.57842,6.97982,699.19,3.10778,19.7386,0.661906,1.78548,-0.161377,,0.300765,0.7,0.940478,,8.4626,0.111675,0.706201,0.912554
7911,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,773642000000000.0,2.96913,3.54406,16.1617,0.702133,0.957389,,5.57276,6.97531,698.848,3.10338,19.7222,0.661245,1.78335,-0.161335,,0.300862,0.7,0.940282,,8.45959,0.111651,0.705868,0.912331
7912,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,772642000000000.0,2.96773,3.54206,16.1624,0.701873,0.957141,,5.56704,6.97073,698.502,3.09894,19.7057,0.660579,1.7812,-0.161293,,0.30096,0.7,0.940085,,8.45654,0.111627,0.705533,0.912107
7913,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,771642000000000.0,2.96631,3.54004,16.1631,0.701611,0.956892,,5.56127,6.9661,698.152,3.09444,19.689,0.659907,1.77903,-0.161251,,0.301058,0.7,0.939886,,8.45346,0.111603,0.705195,0.911881
7914,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,770642000000000.0,2.96488,3.538,16.1637,0.701347,0.95664,,5.55544,6.96142,697.796,3.0899,19.6721,0.659231,1.77686,-0.161208,,0.301157,0.7,0.939685,,8.45034,0.111579,0.704854,0.911653
7915,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,769642000000000.0,2.96344,3.53593,16.1644,0.701082,0.956387,,5.54955,6.95667,697.436,3.08532,19.6551,0.658548,1.77466,-0.161166,,0.301257,0.7,0.939483,,8.44719,0.111554,0.70451,0.911425
7916,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,768642000000000.0,2.96198,3.53385,16.165,0.700815,0.956132,,5.5436,6.95187,697.071,3.08068,19.6379,0.65786,1.77245,-0.161123,,0.301357,0.7,0.93928,,8.444,0.111529,0.704163,0.911194
7917,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,767642000000000.0,2.9605,3.53174,16.1657,0.700545,0.955875,,5.53759,6.947,696.701,3.076,19.6205,0.657166,1.77022,-0.16108,,0.301459,0.7,0.939075,,8.44078,0.111504,0.703813,0.910962
7918,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,766642000000000.0,2.95901,3.52961,16.1663,0.700274,0.955616,,5.53153,6.94208,696.326,3.07127,19.603,0.656467,1.76797,-0.161037,,0.30156,0.7,0.938868,,8.43751,0.111478,0.70346,0.910729
7919,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,765642000000000.0,2.9575,3.52746,16.167,0.700001,0.955355,,5.5254,6.93709,695.947,3.06648,19.5853,0.655762,1.76571,-0.160993,,0.301663,0.7,0.93866,,8.43422,0.111452,0.703104,0.910494
7920,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,764642000000000.0,2.95598,3.52529,16.1676,0.699726,0.955092,,5.51921,6.93205,695.562,3.06165,19.5674,0.655051,1.76343,-0.16095,,0.301767,0.7,0.938451,,8.43088,0.111426,0.702745,0.910257
7921,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,763642000000000.0,2.95444,3.52309,16.1682,0.699449,0.954826,,5.51296,6.92694,695.172,3.05676,19.5493,0.654334,1.76113,-0.160906,,0.301871,0.7,0.93824,,8.42751,0.1114,0.702383,0.910019
7922,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,762642000000000.0,2.95288,3.52087,16.1689,0.699171,0.954559,,5.50665,6.92176,694.776,3.05183,19.531,0.653611,1.75882,-0.160862,,0.301976,0.7,0.938027,,8.42409,0.111373,0.702017,0.90978
7923,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,761642000000000.0,2.95131,3.51863,16.1695,0.69889,0.95429,,5.50027,6.91652,694.376,3.04684,19.5126,0.652883,1.75649,-0.160818,,0.302082,0.7,0.937813,,8.42064,0.111346,0.701649,0.909539
7924,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,760642000000000.0,2.94972,3.51636,16.1701,0.698607,0.954019,,5.49383,6.91122,693.969,3.04179,19.494,0.652148,1.75414,-0.160774,,0.302189,0.7,0.937597,,8.41715,0.111319,0.701277,0.909296
7925,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,759642000000000.0,2.94811,3.51407,16.1707,0.698323,0.953745,,5.48732,6.90585,693.558,3.03669,19.4751,0.651407,1.75177,-0.16073,,0.302296,0.7,0.937379,,8.41361,0.111291,0.700902,0.909052
7926,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,758642000000000.0,2.94648,3.51175,16.1713,0.698036,0.95347,,5.48075,6.90042,693.141,3.03154,19.4561,0.65066,1.74939,-0.160685,,0.302404,0.7,0.93716,,8.41004,0.111264,0.700524,0.908806
7927,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,757642000000000.0,2.94484,3.50941,16.1719,0.697747,0.953192,,5.47412,6.89491,692.719,3.02634,19.4369,0.649907,1.74698,-0.16064,,0.302513,0.7,0.936939,,8.40643,0.111235,0.700143,0.908558
7928,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,756642000000000.0,2.94318,3.50704,16.1725,0.697456,0.952912,,5.46742,6.88934,692.291,3.02108,19.4176,0.649148,1.74456,-0.160595,,0.302623,0.7,0.936716,,8.40277,0.111207,0.699758,0.908309
7929,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,755642000000000.0,2.9415,3.50465,16.1731,0.697163,0.95263,,5.46065,6.88371,691.858,3.01576,19.398,0.648382,1.74212,-0.16055,,0.302734,0.7,0.936492,,8.39907,0.111178,0.699369,0.908058
7930,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,754642000000000.0,2.9398,3.50224,16.1737,0.696868,0.952346,,5.45381,6.87799,691.418,3.01039,19.3782,0.64761,1.73966,-0.160505,,0.302846,0.7,0.936266,,8.39533,0.111149,0.698978,0.907805
7931,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,753642000000000.0,2.93808,3.49979,16.1743,0.696571,0.95206,,5.4469,6.87221,690.973,3.00496,19.3582,0.646832,1.73719,-0.160459,,0.302958,0.7,0.936038,,8.39155,0.11112,0.698583,0.907551
7932,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,752642000000000.0,2.93635,3.49733,16.1749,0.696272,0.951771,,5.43992,6.86636,690.522,2.99947,19.338,0.646047,1.73469,-0.160413,,0.303071,0.7,0.935809,,8.38772,0.11109,0.698184,0.907295
7933,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,751642000000000.0,2.93459,3.49483,16.1754,0.695971,0.95148,,5.43288,6.86043,690.065,2.99392,19.3176,0.645255,1.73218,-0.160367,,0.303186,0.7,0.935578,,8.38384,0.11106,0.697782,0.907038
7934,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,750642000000000.0,2.93282,3.49231,16.176,0.695667,0.951187,,5.42576,6.85444,689.602,2.98831,19.297,0.644457,1.72965,-0.160321,,0.303301,0.7,0.935345,,8.37992,0.11103,0.697376,0.906778
